title,url,date_published,snippet,body
‘Nothing to apologise for’: Merkel defends Russia legacy,https://www.aljazeera.com/news/2022/6/8/nothing-to-apologise-for-merkel-defends-russia-legacy,2022-06-08T01:32:26Z,"In first interview since stepping down in December, Merkel stresses Russia trade ties, and importance of diplomacy.","Former German chancellor Angela Merkel has defended her record on Russia, saying she had nothing to apologise for even as Moscows invasion of Ukraine casts a shadow over her legacy.
Merkel insisted … [+2135 chars]"
The fallout of Russia’s grain blockade,https://www.aljazeera.com/economy/2022/6/27/the-fallout-of-russias-grain-blockade,2022-06-27T07:58:06Z,"A long blockade will worsen food shortages in the Middle East and North Africa, sparking a migration crisis.","The alarm on Ahmed Karim Khalifes phone is set for 6am, so the 22-year-old budding architect can join the queue that starts forming early outside his neighbourhood bakery in Beirut. The shop opens at… [+6605 chars]"
Divisions over EU policy persist as top leaders visit Ukraine,https://www.aljazeera.com/news/2022/6/16/divisions-over-eu-policy-as-leaders-visit-ukraine,2022-06-16T11:47:34Z,"While Macron, Scholz and Draghi show solidarity, the bloc remains divided on how to confront Russia.","Brussels, Belgium When the war in Ukraine began more than 100 days ago, Charles Michel, the leader of the European Council, emphasised that the European Union was ready to support Ukraine not just in… [+5418 chars]"
Ukraine war: Is Kazakhstan going cool on Russia?,https://www.aljazeera.com/news/2022/6/24/whats-behind-kazakhstan-not-recognizing-ukraines-separatists,2022-06-24T07:38:32Z,"President Tokayev publicly refused to recognise separatist regions in Ukraine, enraging some Kremlin officials.","Kyiv, Ukraine Last Friday, Kassym-Jomart Tokayev appeared cornered as he sat next to his Russian counterpart, Vladimir Putin, and Margarita Simonyan, head of the Kremlin-funded RT television network,… [+6547 chars]"
"Russia-Ukraine war: List of key events, day 99",https://www.aljazeera.com/news/2022/6/2/russia-ukraine-war-list-of-key-events-day-99,2022-06-02T07:12:21Z,"As the Russia-Ukraine war enters its 99th day, we take a look at the main developments.","Here are the key events so far on Thursday, June 2.
Get the latest updates here.
Fighting
<ul><li>Ukrainian President Volodymyr Zelenskyy said 200,000 children are among the Ukrainians who have be… [+4581 chars]"
"Russia-Ukraine latest: UN says civilian casualties exceed 10,000",https://www.aljazeera.com/news/2022/6/18/russia-ukraine-latest-un-says-civilian-casualties-exceed-10000-liveblog,2022-06-18T00:37:48Z,"The dead include hundreds of children killed mostly in intense shelling, missile and air strikes.","Hello and welcome to Al Jazeeras continuing coverage of Russias war on Ukraine.
An update on the major developments:
<ul><li>Russian President Vladimir Putin has told an event in St Petersburg that… [+3343 chars]"
LGBTQ Ukrainians and Russians find solidarity in Berlin,https://www.aljazeera.com/features/2022/5/29/lgbtq-ukrainians-and-russians-find-solidarity-in-berlin,2022-05-29T09:37:17Z,"As activists highlight risks for LGBTQ community, Germany’s Quarteera welcomes Ukrainian refugees and Russian exiles.","Listen to this story:
Berlin, Germany Having visited the German capital twice before, Polina Punegova, from the Russian port city of St Petersburg, had often told her Ukrainian partner Yulia Maznyk … [+17903 chars]"
What does Russia’s capture of Severodonetsk mean for Ukraine?,https://www.aljazeera.com/news/2022/6/24/what-does-russias-capture-of-severodonetsk-mean-for-ukraine,2022-06-24T15:04:36Z,Ukrainian forces are retreating from the eastern city after weeks of fierce fighting.,"Kyiv, Ukraine The loss of the southeastern town of Severodonetsk is far more significant and symbolic to Russia than to Ukraine, military analysts have told Al Jazeera.
On Friday, Ukrainian forces w… [+5455 chars]"
Russia suspends deal with Japan on fishing near disputed islands,https://www.aljazeera.com/news/2022/6/7/russia-suspends-deal-with-japan-on-fishing-near-disputed-islands,2022-06-07T17:12:40Z,Russia's foreign ministry says Tokyo failed to make payments under deal giving Japan fishing rights near Kuril islands.,"Russias foreign ministry has said it is suspending an agreement with Japan that allowed Japanese fishermen to fish near the disputed Southern Kuril islands, accusing Tokyo of failing to make payments… [+3268 chars]"
Vladimir Putin to make first foreign trip since Ukraine invasion,https://www.aljazeera.com/news/2022/6/26/vladimir-putin-to-make-first-foreign-trip-since-launching-ukraine,2022-06-26T15:29:25Z,Putin's last known visit outside Russia was to Beijing in early February when he met President Xi Jinping.,"Vladimir Putin will visit two small former Soviet states in central Asia this week in what would be the Russian leaders first known trip abroad since ordering the invasion of Ukraine.
Pavel Zarubin,… [+2769 chars]"
US basketball star Griner held in Russia to go on trial on July 1,https://www.aljazeera.com/news/2022/6/27/us-basketball-star-griner-held-in-russia-to-go-on-trial-on-july-1,2022-06-27T16:26:59Z,"Brittney Griner appeared at a brief hearing and is charged with drug smuggling, which carries a sentence of 10 years.","US basketball star Brittney Griner, who is in detention in Russia on drug charges, will go on criminal trial on July 1, a court said on Monday.
Griner, a two-time Olympic gold medallist and a champi… [+3315 chars]"
Ukraine war: US ambassador urges Russia not to close embassy,https://www.aljazeera.com/news/2022/6/6/dont-close-the-embassy-u-s-ambassador-tells-russia,2022-06-06T13:58:37Z,"John Sullivan says the United States and Russia 'must preserve the ability to speak to each other', state media reports.","Russia should not close the US embassy despite the crisis triggered by the war in Ukraine because the worlds two biggest nuclear powers must continue to talk, the US ambassador to Moscow has been quo… [+3545 chars]"
Russia to send Belarus nuclear-capable missiles within months,https://www.aljazeera.com/news/2022/6/25/russia-to-send-belarus-nuclear-capable-missiles-within-months,2022-06-25T20:10:57Z,Putin has several times referred to nuclear weapons since his country invaded Ukraine on February.,"Russia will supply Belarus with missiles capable of carrying nuclear warheads after the president complained about nuclear-armed NATO flights coming close to the Belarusian border.
President Vladimi… [+2120 chars]"
"Russia-Ukraine war: List of key events, day 112",https://www.aljazeera.com/news/2022/6/15/russia-ukraine-war-list-of-key-events-day-112,2022-06-15T07:30:32Z,"As the Russia-Ukraine war enters its 112th day, we take a look at the main developments.","Here are the key events so far on Wednesday, June 15.
Get the latest update here.
Fighting
<ul><li>Ukraines forces are finding it more difficult to hold off Russian troops in the key eastern city … [+4048 chars]"
"Russia-Ukraine war: List of key events, day 105",https://www.aljazeera.com/news/2022/6/8/russia-ukraine-war-list-of-key-events-day-105,2022-06-08T07:14:15Z,"As the Russia-Ukraine war enters its 105th day, we take a look at the main developments.","Here are the key events so far on Wednesday, June 8.
Get the latest updates here.
Fighting
<ul><li>Russias defence minister Sergei Shoigu said 97 percent of the Luhansk region, one of the two prov… [+4173 chars]"
"Russia-Ukraine war: List of key events, day 111",https://www.aljazeera.com/news/2022/6/14/russia-ukraine-war-list-of-key-events-day-111,2022-06-14T09:00:27Z,"As the Russia-Ukraine war enters its 111th day, we take a look at the main developments.","Here are the key events so far on Tuesday, June 14.
Get the latest update here.
Fighting
<ul><li>The price for the battle for the Donbas is very high for Ukraine and just scary, and will be rememb… [+3917 chars]"
Ukrainian troops ‘pushed back’ as Severodonetsk battle rages,https://www.aljazeera.com/news/2022/6/8/ukrainian-troops-pushed-to-outskirts-of-severodonetsk-governor,2022-06-08T16:22:10Z,Luhansk Governor Serhiy Haidai says Ukrainian forces only control outskirts of eastern city as fighting continues.,"Ukrainian troops have been pushed back in the eastern city of Severodonetsk by constant bombardment from Russian forces, and now only control its outskirts, according to a regional official.
Russia … [+3954 chars]"
U.S. seeks to seize 2 luxury jets linked to Russian oligarch,https://www.npr.org/2022/06/07/1103444332/u-s-seeks-to-seize-2-luxury-jets-linked-to-russian-oligarch,2022-06-07T08:54:16Z,"The action takes place just days after the United States announced new sanctions and penalties on Russian oligarchs and elites, Kremlin officials, businessmen linked to President Vladimir Putin.","Roman Abramovich attends the UEFA Women's Champions League final soccer match against FC Barcelona in Gothenburg, Sweden, May 16, 2021. U.S. authorities moved on Monday to seize two luxury jets after… [+3069 chars]"
EU leaders agree on a partial Russian oil embargo,https://www.npr.org/2022/05/30/1102083611/eu-agree-partial-russian-oil-embargo,2022-05-30T22:48:51Z,"The watered-down embargo covers only Russian oil brought in by sea, allowing a temporary exemption for imports delivered by pipeline.","Ukrainian demonstrators demand an embargo on Russian oil during a protest in front of EU institutions prior to an extraordinary meeting of EU leaders to discuss Ukraine, energy and food security at t… [+1270 chars]"
What's happening with Russia's 1st default on foreign debt in a century,https://www.npr.org/2022/06/27/1107750231/russia-default-foreign-debt-payments-explained,2022-06-27T09:07:09Z,"The clock ran out on Russia's payments. But there's a twist: Russia does not consider itself in default because the country has the money, just its payments have been blocked by Western sanctions.","Russian President Vladimir Putin meets with the head of Russia's Federal Financial Monitoring Service, Yury Chikhanchin, at the Kremlin in Moscow on Monday.
Mikhail Metzel/Sputnik, Kremlin Pool Phot… [+3644 chars]"
Russia-Ukraine war: What happened today (June 3),https://www.npr.org/2022/06/03/1102596369/russia-ukraine-war-what-happened-today-june-3,2022-06-03T20:54:44Z,A roundup of key developments and the latest in-depth coverage of Russia's invasion of Ukraine.,"A boy plays in front of a destroyed house in the village of Andriivka, Kyiv region, on Friday, the 100th day of the Russian invasion of Ukraine.
Sergei Chuzavkov/AFP via Getty Images
As Friday draw… [+3676 chars]"
Russia bombs Kyiv in a weekend missile barrage across Ukraine,https://www.npr.org/2022/06/26/1107688656/russia-strikes-kyiv,2022-06-26T09:55:00Z,"A Russian missile slammed into the top floor of an apartment building in the capital, killing at least one person and injuring several others.",Firefighters work to rescue residents and put out a fire after a Russian missile hit an apartment building in Ukraine's capital Kyiv on Sunday morning. As President Biden and other leaders of the Gro… [+3233 chars]
